Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
645cb2da3024cbebcb1f7975,57f6aefc42bfc700016ab1e0,AWAITING REVIEW,2023-05-11T09:18:25.221000Z,2023-05-11T09:28:22.988000Z,,2023-05-11T09:28:23.542579Z,598,5A34BA6B,1736,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb2df377e00bb664d6282,5b7d8c9c3d2d0a0001724c46,AWAITING REVIEW,2023-05-11T09:18:28.528000Z,2023-05-11T09:23:46.434000Z,,2023-05-11T09:23:47.566752Z,318,5A34BA6B,1138,27,Male,White,United States,United States,United States,English,Yes,Full-Time
645cb2ed94c468deb0471e93,6401c93c18b564518781fdd3,AWAITING REVIEW,2023-05-11T09:19:02.675000Z,2023-05-11T09:24:36.719000Z,,2023-05-11T09:24:37.096207Z,335,5A34BA6B,362,77,Female,White,United States,United States,United States,English,No,Full-Time
645cb2f5c97ceb05eb2bfb59,64033a264f80a5a13a498c8e,AWAITING REVIEW,2023-05-11T09:18:55.505000Z,2023-05-11T09:24:49.914000Z,,2023-05-11T09:24:50.383525Z,355,5A34BA6B,362,68,Female,White,United States,United States,United States,English,No,Full-Time
645cb30e28a6936082ce0ea7,64045393fa09ada78f0b5301,AWAITING REVIEW,2023-05-11T09:19:17.767000Z,2023-05-11T09:21:08.493000Z,,2023-05-11T09:21:08.996081Z,111,5A34BA6B,454,36,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645cb311a5abdfb581dc9308,64136bf30b27746cb96f7db8,AWAITING REVIEW,2023-05-11T09:19:18.602000Z,2023-05-11T09:29:56.208000Z,,2023-05-11T09:29:56.817534Z,638,5A34BA6B,277,35,Male,White,DATA_EXPIRED,United States,United States,English,No,DATA_EXPIRED
645cb312e17da24df1ba3536,5fc2a0d812bc59000b746ee5,AWAITING REVIEW,2023-05-11T09:19:21.335000Z,2023-05-11T09:39:26.072000Z,,2023-05-11T09:39:26.509998Z,1205,5A34BA6B,3406,30,Male,White,United States,United States,United States,English,No,Part-Time
645cb3169e621244a1f1ac7b,6317ac941faaf331c4573eab,AWAITING REVIEW,2023-05-11T09:19:22.354000Z,2023-05-11T09:23:40.111000Z,,2023-05-11T09:23:40.834568Z,258,5A34BA6B,889,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb31f5b65ef9f248d9788,644f255ec4f58fe559261911,AWAITING REVIEW,2023-05-11T09:19:34.492000Z,2023-05-11T09:24:51.825000Z,,2023-05-11T09:24:52.251799Z,318,5A34BA6B,61,64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb32764bb877a819eaff2,6421550a8fe96d75b3511fcf,AWAITING REVIEW,2023-05-11T09:19:41.196000Z,2023-05-11T09:31:10.334000Z,,2023-05-11T09:31:11.331534Z,690,5A34BA6B,339,36,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645cb330c97ceb05eb2bfb65,5ea749a62b0def12811bd452,AWAITING REVIEW,2023-05-11T09:19:50.402000Z,2023-05-11T09:25:13.777000Z,,2023-05-11T09:25:14.200627Z,324,5A34BA6B,2156,64,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb33888c54fc4fb323637,61451e21a303bee08cbb86ea,AWAITING REVIEW,2023-05-11T09:19:54.940000Z,2023-05-11T09:23:07.255000Z,,2023-05-11T09:23:07.752526Z,193,5A34BA6B,1467,21,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb338ebf74c5f95323623,59d8ae913e5ea00001e1d05f,AWAITING REVIEW,2023-05-11T09:19:52.680000Z,2023-05-11T09:26:57.570000Z,,2023-05-11T09:26:57.940932Z,425,5A34BA6B,4528,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb33b038d59e6d7cb19b1,63ff949bf1ef828defa7891a,AWAITING REVIEW,2023-05-11T09:20:44.599000Z,2023-05-11T09:31:12.009000Z,,2023-05-11T09:31:12.423649Z,628,5A34BA6B,575,64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb3408f57f8db65d71763,64273a52b37434e3aff6d362,AWAITING REVIEW,2023-05-11T09:20:03.158000Z,2023-05-11T09:25:28.830000Z,,2023-05-11T09:25:29.407336Z,326,5A34BA6B,320,57,Male,White,United States,United States,United States,English,No,Part-Time
645cb34794c468deb0471eb0,5d586fdc8200f50001f03a0e,AWAITING REVIEW,2023-05-11T09:20:12.459000Z,2023-05-11T09:24:20.933000Z,,2023-05-11T09:24:21.346635Z,249,5A34BA6B,3375,32,Male,White,United States,United States,United States,English,No,Full-Time
645cb348c8e77ac655f886e3,6431c58ce5be91cd5c2c5d8f,AWAITING REVIEW,2023-05-11T09:20:10.646000Z,2023-05-11T09:23:33.350000Z,,2023-05-11T09:23:34.826369Z,203,5A34BA6B,312,53,Male,White,United States,United States,United States,English,No,Full-Time
645cb34b5957e381d99eafdd,5c720c7278263500015665f9,AWAITING REVIEW,2023-05-11T09:20:15.300000Z,2023-05-11T09:27:25.668000Z,,2023-05-11T09:27:26.074731Z,431,5A34BA6B,2464,40,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb34bf37ad1482dd0b5d7,5db741cc04b632000a9a9800,AWAITING REVIEW,2023-05-11T09:20:15.274000Z,2023-05-11T09:24:27.928000Z,,2023-05-11T09:24:29.010680Z,253,5A34BA6B,4292,22,Female,White,United States,United States,United States,English,Yes,Full-Time
645cb35065dffdc5549c7ed9,63c3068bd61c16717eeea2e5,AWAITING REVIEW,2023-05-11T09:20:22.105000Z,2023-05-11T09:23:57.975000Z,,2023-05-11T09:23:58.429189Z,216,5A34BA6B,742,58,Female,White,United States,United States,United States,English,No,Part-Time
645cb3511d976d3af7c40543,64046e75dff33633131b49b9,AWAITING REVIEW,2023-05-11T09:20:23.435000Z,2023-05-11T09:33:14.545000Z,,2023-05-11T09:33:15.029538Z,772,5A34BA6B,482,36,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645cb353100712a96d13948c,64294cae8d5cae1b2ed48562,AWAITING REVIEW,2023-05-11T09:20:27.049000Z,2023-05-11T09:25:59.840000Z,,2023-05-11T09:26:00.321804Z,333,5A34BA6B,248,36,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645cb35cd3ad1d5d5102c103,5e3cddaa64dfd70d85a5ef3f,AWAITING REVIEW,2023-05-11T09:20:31.257000Z,2023-05-11T09:26:35.766000Z,,2023-05-11T09:26:36.218652Z,365,5A34BA6B,3860,41,Male,White,United States,United States,United States,English,No,Full-Time
645cb3763c98dae5897856e6,5fadeb340e10471fdeb5fbf5,AWAITING REVIEW,2023-05-11T09:20:57.202000Z,2023-05-11T09:25:12.816000Z,,2023-05-11T09:25:13.170943Z,256,5A34BA6B,2752,24,Male,Mixed,United States,United States,United States,English,No,Part-Time
645cb379496185d05666279a,5d612ae16512d700159face7,AWAITING REVIEW,2023-05-11T09:20:57.466000Z,2023-05-11T09:35:30.488000Z,,2023-05-11T09:35:32.991413Z,874,5A34BA6B,5154,39,Female,White,United States,United States,United States,English,No,Full-Time
645cb383ef3af77f6cfe3ddd,633a1edafcc711e64f937917,AWAITING REVIEW,2023-05-11T09:21:14.817000Z,2023-05-11T09:33:06.797000Z,,2023-05-11T09:33:07.347466Z,712,5A34BA6B,497,57,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
645cb38865f19a006a4d6284,6300a8230671f0e8b0a7b0f4,AWAITING REVIEW,2023-05-11T09:21:20.618000Z,2023-05-11T09:30:09.046000Z,,2023-05-11T09:30:09.531338Z,529,5A34BA6B,723,37,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb38a155990c707a2f955,61507fbc4982c9110ce54629,AWAITING REVIEW,2023-05-11T09:21:21.015000Z,2023-05-11T09:27:00.517000Z,,2023-05-11T09:27:00.968589Z,340,5A34BA6B,1442,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb38bc24bc658ec6b3d4b,5c3820ee1ede2b0001155929,AWAITING REVIEW,2023-05-11T09:21:20.847000Z,2023-05-11T09:38:26.005000Z,,2023-05-11T09:38:26.434276Z,1026,5A34BA6B,1689,30,Female,White,United States,United States,United States,English,No,Full-Time
645cb392c092ab22bc0b352a,642954d588469609635ad049,AWAITING REVIEW,2023-05-11T09:21:28.494000Z,2023-05-11T09:35:03.641000Z,,2023-05-11T09:35:05.624186Z,816,5A34BA6B,259,36,Male,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Full-Time
645cb393b1799dc70f9eb1b7,63e630188c3e4ac4a92b1ff5,AWAITING REVIEW,2023-05-11T09:21:32.863000Z,2023-05-11T09:31:01.984000Z,,2023-05-11T09:31:03.548054Z,570,5A34BA6B,706,48,Male,White,United States,United States,United States,English,No,Full-Time
645cb3a113694ced89c72076,62911ef14fd68295d60ba83b,AWAITING REVIEW,2023-05-11T09:22:24.102000Z,2023-05-11T09:30:24.526000Z,,2023-05-11T09:30:25.015685Z,481,5A34BA6B,2174,30,Male,White,United States,United States,United States,English,No,Full-Time
645cb3b7da72f4577c912f59,61283769a39dd638c256540c,AWAITING REVIEW,2023-05-11T09:22:17.285000Z,2023-05-11T09:28:47.780000Z,,2023-05-11T09:28:48.208524Z,391,5A34BA6B,2680,46,Male,White,United States,United States,United States,English,No,Full-Time
645cb3cb9e0f6e6ec937d9ca,5c3a87a61ede2b000115cf76,AWAITING REVIEW,2023-05-11T09:22:39.316000Z,2023-05-11T09:34:02.181000Z,,2023-05-11T09:34:02.845081Z,683,5A34BA6B,2122,51,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
645cb3dc820297c04c77232f,6428bb071800462494d7da09,AWAITING REVIEW,2023-05-11T09:22:42.946000Z,2023-05-11T09:29:39.554000Z,,2023-05-11T09:29:39.997597Z,417,5A34BA6B,170,58,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb3fcea35024300982ff7,61061563506ce85595b3455a,AWAITING REVIEW,2023-05-11T09:23:10.879000Z,2023-05-11T09:27:13.205000Z,,2023-05-11T09:27:13.692773Z,243,5A34BA6B,2202,25,Male,Other,United States,United States,United States,Spanish,DATA_EXPIRED,Full-Time
645cb40406915fd7597856a6,614f64af286f5a5cc8fa849d,AWAITING REVIEW,2023-05-11T09:23:21.064000Z,2023-05-11T09:34:49.981000Z,,2023-05-11T09:34:50.461487Z,689,5A34BA6B,879,27,Female,Asian,India,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb404fb2a0dc924662759,5e059d2bb1fb05fd1f841142,AWAITING REVIEW,2023-05-11T09:23:23.638000Z,2023-05-11T09:43:10.629000Z,,2023-05-11T09:43:14.878949Z,1187,5A34BA6B,3939,58,Male,White,United States,United States,United States,English,No,Full-Time
645cb405be8cfd0b97f886ce,63d04c8f58e32ead9ae4c89b,AWAITING REVIEW,2023-05-11T09:23:28.340000Z,2023-05-11T09:41:04.586000Z,,2023-05-11T09:41:06.370127Z,1057,5A34BA6B,421,72,Male,White,United States,United States,United States,English,No,Other
645cb406617ad88f64209715,63b6c0863cac38cef51210a4,AWAITING REVIEW,2023-05-11T09:23:22.996000Z,2023-05-11T09:32:49.422000Z,,2023-05-11T09:32:50.713045Z,567,5A34BA6B,280,34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb40bf557d7befddc92f1,60fdbd971aab70ac228ed016,AWAITING REVIEW,2023-05-11T09:23:27.989000Z,2023-05-11T09:35:39.391000Z,,2023-05-11T09:35:40.551664Z,732,5A34BA6B,2944,44,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb4204b6583b4004f472f,645396c0550cfd6559004c7e,AWAITING REVIEW,2023-05-11T09:23:47.806000Z,2023-05-11T09:31:45.970000Z,,2023-05-11T09:31:47.015952Z,479,5A34BA6B,25,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb43899ae453331b78dc2,5ba802ee60f3d5000169e5da,AWAITING REVIEW,2023-05-11T09:24:14.892000Z,2023-05-11T09:34:46.982000Z,,2023-05-11T09:34:47.378368Z,633,5A34BA6B,2495,42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
645cb43bef6ea8d3cf471ebf,645a0c6ca82de0e801679775,AWAITING REVIEW,2023-05-11T09:24:20.148000Z,2023-05-11T09:39:02.915000Z,,2023-05-11T09:39:03.631625Z,883,5A34BA6B,2,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb43f8aaf50cd8bcd6eab,6096924c7726fc84dde3e3ad,AWAITING REVIEW,2023-05-11T09:24:18.462000Z,2023-05-11T09:28:54.220000Z,,2023-05-11T09:28:54.637860Z,276,5A34BA6B,611,32,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
645cb44a931771182dfd2752,628dfaf2fdd97303f3087572,AWAITING REVIEW,2023-05-11T09:24:32.032000Z,2023-05-11T09:29:23.385000Z,,2023-05-11T09:29:23.767463Z,292,5A34BA6B,1446,32,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb458e17da24df1ba3587,63ea42785b07b5a42bf95837,AWAITING REVIEW,2023-05-11T09:24:46.930000Z,2023-05-11T09:30:07.382000Z,,2023-05-11T09:30:07.790469Z,321,5A34BA6B,504,35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb45a57782dc4ab26340b,63f8b3967c2e7bd04e14a0e5,AWAITING REVIEW,2023-05-11T09:24:50.609000Z,2023-05-11T09:27:34.781000Z,,2023-05-11T09:27:35.246997Z,165,5A34BA6B,587,20,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
645cb45b6597beca36372c82,56bb6812bf2129000b53ce26,AWAITING REVIEW,2023-05-11T09:24:49.497000Z,2023-05-11T09:29:58.730000Z,,2023-05-11T09:29:59.212680Z,310,5A34BA6B,6410,46,Female,White,United States,United States,United States,English,No,Full-Time
645cb45dcf1bc2ce0f02c10a,56ec9fa4f9ffc4000ac1941b,AWAITING REVIEW,2023-05-11T09:24:48.976000Z,2023-05-11T09:28:25.728000Z,,2023-05-11T09:28:26.459661Z,217,5A34BA6B,1753,35,Male,White,United States,United States,United States,English,No,Full-Time
645cb466a0ecbcc218e45c05,631b1b73d28c1fec4f5d5183,AWAITING REVIEW,2023-05-11T09:25:01.738000Z,2023-05-11T09:27:36.698000Z,,2023-05-11T09:27:37.219204Z,155,5A34BA6B,1520,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb471063255a56150c88a,5f4fd146ee39f70f490889c9,AWAITING REVIEW,2023-05-11T09:25:07.191000Z,2023-05-11T09:27:07.601000Z,,2023-05-11T09:27:08.001708Z,121,5A34BA6B,2216,25,Male,White,United States,United States,United States,English,No,Part-Time
645cb47918f81e5091d352e4,628670c8e05972777725990b,AWAITING REVIEW,2023-05-11T09:25:18.006000Z,2023-05-11T09:27:41.078000Z,,2023-05-11T09:27:41.536388Z,144,5A34BA6B,733,20,Male,Asian,United States,United States,United States,English,No,Full-Time
645cb48a5fb43100cde07464,55a43278fdf99b02ff6caf89,AWAITING REVIEW,2023-05-11T09:25:34.905000Z,2023-05-11T09:34:18.125000Z,,2023-05-11T09:34:18.500700Z,524,5A34BA6B,2191,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb48d670451c5741394a6,644e44af7a8a169a3a8ffd52,AWAITING REVIEW,2023-05-11T09:25:39.576000Z,2023-05-11T09:30:41.636000Z,,2023-05-11T09:30:42.104824Z,303,5A34BA6B,48,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645cb49140f5c0d87b82f81b,643edca8dcd599c6fba5e31b,AWAITING REVIEW,2023-05-11T09:25:50.169000Z,2023-05-11T09:38:34.837000Z,,2023-05-11T09:38:40.038618Z,765,5A34BA6B,188,60,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb491c8dda9377c421c49,6429597d55809d51e610524e,AWAITING REVIEW,2023-05-11T09:26:58.633000Z,2023-05-11T09:36:49.606000Z,,2023-05-11T09:36:50.064868Z,591,5A34BA6B,331,36,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645cb49ccc3eb76a802bfba1,5a91068cdbdb470001ee7f2f,AWAITING REVIEW,2023-05-11T09:25:56.860000Z,2023-05-11T09:29:44.928000Z,,2023-05-11T09:29:45.386174Z,229,5A34BA6B,312,24,Female,Black,United States,United States,United States,English,No,Full-Time
645cb4a2c40ae84ec0fe3dbd,6406300d0af7758269c8dc0b,AWAITING REVIEW,2023-05-11T09:26:01.769000Z,2023-05-11T09:29:33.114000Z,,2023-05-11T09:29:33.858634Z,212,5A34BA6B,369,24,Male,Mixed,United States,United States,United States,English,No,Full-Time
645cb4a909da15d408187e8e,5c365b5e8821900001b3876c,AWAITING REVIEW,2023-05-11T09:26:03.954000Z,2023-05-11T09:30:44.713000Z,,2023-05-11T09:30:45.166814Z,281,5A34BA6B,4121,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb4af83f5b24216762a91,63eb13f36c0fe9ba20d45234,AWAITING REVIEW,2023-05-11T09:26:11.021000Z,2023-05-11T09:31:03.922000Z,,2023-05-11T09:31:04.736233Z,293,5A34BA6B,449,58,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb4b4baca412873762a6c,63d7a6a997f03198526a1941,AWAITING REVIEW,2023-05-11T09:26:56.569000Z,2023-05-11T09:35:54.173000Z,,2023-05-11T09:35:54.602186Z,538,5A34BA6B,726,38,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
645cb4c35c2b6ce8b6c7209a,6345fd111f4b746641e67b9f,AWAITING REVIEW,2023-05-11T09:26:50.501000Z,2023-05-11T09:41:43.485000Z,,2023-05-11T09:41:43.880946Z,893,5A34BA6B,318,37,Male,White,United States,United States,United States,English,No,Full-Time
645cb4c3f74a6c15a6a2f944,633b7b6e5d73a6fb05e2e003,AWAITING REVIEW,2023-05-11T09:26:39.965000Z,2023-05-11T09:44:58.786000Z,,2023-05-11T09:44:59.241495Z,1099,5A34BA6B,2013,49,Male,White,United States,United States,United States,English,No,Full-Time
645cb4e8bdc7e6484f983019,5ad13714a010190001b35d66,AWAITING REVIEW,2023-05-11T09:27:12.493000Z,2023-05-11T09:31:31.194000Z,,2023-05-11T09:31:31.681947Z,259,5A34BA6B,2138,44,Female,White,United States,United States,United States,English,No,Full-Time
645cb4eecae31a58fa8f2c03,63ffcb367b500c516d0648a2,AWAITING REVIEW,2023-05-11T09:27:15.829000Z,2023-05-11T09:33:28.313000Z,,2023-05-11T09:33:28.781849Z,373,5A34BA6B,651,37,Male,White,United States,United States,United States,English,No,Full-Time
645cb532f721c1d1a56c0d81,5ca3ccae7958d0001689df68,AWAITING REVIEW,2023-05-11T09:28:21.347000Z,2023-05-11T09:34:08.227000Z,,2023-05-11T09:34:08.700743Z,347,5A34BA6B,1007,35,Female,Mixed,United States,United States,United States,English,No,Other
645cb5365c2b6ce8b6c720be,63c949f6ecb7d04be0d9c8a8,AWAITING REVIEW,2023-05-11T09:28:45.674000Z,2023-05-11T09:48:14.610000Z,,2023-05-11T09:48:15.247126Z,1169,5A34BA6B,896,58,Female,White,United States,United States,United States,English,Yes,Full-Time
645cb542e29e652aa7df4efd,60fcdd3be2ae9576df065728,AWAITING REVIEW,2023-05-11T09:28:46.743000Z,2023-05-11T09:34:24.163000Z,,2023-05-11T09:34:24.662787Z,338,5A34BA6B,401,25,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb54d99ae453331b78e08,62c97a70d02df972bdfc2718,AWAITING REVIEW,2023-05-11T09:28:51.059000Z,2023-05-11T09:33:33.059000Z,,2023-05-11T09:33:33.516352Z,282,5A34BA6B,2055,61,Female,White,United States,United States,United States,English,No,Full-Time
645cb55751a08499908f2bb8,63b3bd5727ce7b3fa0b424c3,AWAITING REVIEW,2023-05-11T09:29:07.027000Z,2023-05-11T09:40:32.154000Z,,2023-05-11T09:40:32.710074Z,686,5A34BA6B,474,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb56a0f08e56b0c5966a9,60ccbffae161aadb1880ad6c,AWAITING REVIEW,2023-05-11T09:29:20.353000Z,2023-05-11T09:31:52.431000Z,,2023-05-11T09:31:52.977950Z,153,5A34BA6B,3851,34,Female,White,United States,United States,United States,English,No,Full-Time
645cb5890a586412b820970e,639b3d670be4a9daf302f881,AWAITING REVIEW,2023-05-11T09:30:10.059000Z,2023-05-11T09:43:11.296000Z,,2023-05-11T09:43:20.477239Z,782,5A34BA6B,878,53,Female,Black,United States,United States,United States,English,No,Full-Time
645cb5a76597beca36372cde,60ac7a50983ea0c457785122,AWAITING REVIEW,2023-05-11T09:30:19.099000Z,2023-05-11T09:36:17.116000Z,,2023-05-11T09:36:17.515374Z,359,5A34BA6B,864,24,Female,Other,United States Minor Outlying Islands,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb5ab7f9067ea7ed0b597,6334b0fc574064de4e68f578,AWAITING REVIEW,2023-05-11T09:30:19.686000Z,2023-05-11T09:37:03.434000Z,,2023-05-11T09:37:04.153184Z,404,5A34BA6B,998,62,Female,White,United States,United States,United States,English,No,Full-Time
645cb5b7b06d8e7eda5ab671,613005169125398ab6501688,AWAITING REVIEW,2023-05-11T09:30:34.220000Z,2023-05-11T09:35:55.135000Z,,2023-05-11T09:35:55.534479Z,321,5A34BA6B,596,23,Female,White,United States,United States,United States,English,No,Full-Time
645cb5b9d2f05b17892bfbb1,62e02b1ed5b0fbc1b1dc09e7,AWAITING REVIEW,2023-05-11T09:30:50.686000Z,2023-05-11T09:36:16.004000Z,,2023-05-11T09:36:16.450193Z,326,5A34BA6B,1085,36,Female,Black,United States,United States,United States,English,No,Full-Time
645cb5d0a0a5d7543cdc930a,5d1ad6202ba4ad0001d623be,AWAITING REVIEW,2023-05-11T09:31:00.249000Z,2023-05-11T09:37:42.626000Z,,2023-05-11T09:37:43.576497Z,403,5A34BA6B,177,27,Female,White,United States,United States,United States,English,No,Full-Time
645cb5f0a6cc2dacc31658b1,63e63f77c742a91baf498dd0,AWAITING REVIEW,2023-05-11T09:31:32.368000Z,2023-05-11T09:37:53.436000Z,,2023-05-11T09:37:53.867621Z,382,5A34BA6B,588,34,Female,White,United States,United States,United States,English,No,Part-Time
645cb5f18c7e50e2387856b8,639a21660463f7343d9cee2b,AWAITING REVIEW,2023-05-11T09:31:34.918000Z,2023-05-11T09:44:09.263000Z,,2023-05-11T09:44:10.076900Z,755,5A34BA6B,411,53,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb609731a0160d40e9208,63e52076fc677ee3ccce9a4d,AWAITING REVIEW,2023-05-11T09:31:57.524000Z,2023-05-11T09:36:37.374000Z,,2023-05-11T09:36:37.828034Z,280,5A34BA6B,485,30,Female,DATA_EXPIRED,United States,United States,United States,English,No,Full-Time
645cb63752a5606facfd276e,60ffd5830c84e79af35b8080,AWAITING REVIEW,2023-05-11T09:32:42.515000Z,2023-05-11T09:36:49.540000Z,,2023-05-11T09:36:50.008059Z,248,5A34BA6B,961,23,Female,White,United States,United States,United States,English,Yes,Part-Time
645cb682ee15e9f0146c3dc8,59f0acf65de9b000017ed914,AWAITING REVIEW,2023-05-11T09:34:00.893000Z,2023-05-11T09:37:47.483000Z,,2023-05-11T09:37:47.881886Z,227,5A34BA6B,3466,34,Female,White,United States,United States,United States,English,No,Full-Time
645cb6afbbf8f0ab0750c8a5,5fe49a4ad8918ba1615e298d,AWAITING REVIEW,2023-05-11T09:34:43.530000Z,2023-05-11T09:41:00.827000Z,,2023-05-11T09:41:01.234811Z,378,5A34BA6B,3971,58,Female,White,United States,United States,United States,English,No,Full-Time
645cb6b7be88f96fd861ace8,6154973c69da7c97996a19f6,AWAITING REVIEW,2023-05-11T09:34:54.125000Z,2023-05-11T09:40:31.247000Z,,2023-05-11T09:40:32.357002Z,338,5A34BA6B,3036,24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
645cb6c6b8344634080e91d3,5f7a28b8bedcf2112ebd1289,AWAITING REVIEW,2023-05-11T09:35:04.893000Z,2023-05-11T09:40:13.745000Z,,2023-05-11T09:40:14.182612Z,309,5A34BA6B,3972,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb6ca2f39897b86455111,57dd7528a0e8ce00015445fd,AWAITING REVIEW,2023-05-11T09:35:14.245000Z,2023-05-11T09:41:06.358000Z,,2023-05-11T09:41:07.185112Z,353,5A34BA6B,3808,32,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
645cb6e40824abcae68f5d03,5efc1d4ee23e2a011ded073e,AWAITING REVIEW,2023-05-11T09:35:36.857000Z,2023-05-11T09:40:11.306000Z,,2023-05-11T09:40:11.719802Z,275,5A34BA6B,449,29,Female,Asian,United States,United States,United States,Vietnamese,No,Full-Time
645cb729ec3405c40550c892,63eab29693a6eb7fd0174010,AWAITING REVIEW,2023-05-11T09:36:51.775000Z,2023-05-11T09:40:26.804000Z,,2023-05-11T09:40:27.316616Z,216,5A34BA6B,184,31,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645cb7485aa28859a89eb1c8,638a2f44aadfb032e1116645,AWAITING REVIEW,2023-05-11T09:37:20.826000Z,2023-05-11T09:49:09.177000Z,,2023-05-11T09:49:09.647147Z,709,5A34BA6B,1043,55,Female,White,Brazil,United States,United States,English,No,Part-Time
645cb75603915291093804bc,643d780ad443f7f6457d2c3c,AWAITING REVIEW,2023-05-11T09:37:32.658000Z,2023-05-11T09:53:45.277000Z,,2023-05-11T09:53:46.021211Z,973,5A34BA6B,242,59,Female,Mixed,United States,United States,United States,English,No,Part-Time
645cb759cf480f3127ad9c97,63f519601c333d44a17bb35a,AWAITING REVIEW,2023-05-11T09:37:35.388000Z,2023-05-11T09:42:36.504000Z,,2023-05-11T09:42:37.064749Z,302,5A34BA6B,337,19,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
645cb75fec3405c40550c8a6,63dc7c4191d5e30193f1db36,AWAITING REVIEW,2023-05-11T09:37:39.278000Z,2023-05-11T09:57:07.394000Z,,2023-05-11T09:57:07.849301Z,1169,5A34BA6B,664,36,Female,White,United States,United States,United States,English,No,Full-Time
645cb769a907f873f8fd274b,64023a98627b1116180dff0b,AWAITING REVIEW,2023-05-11T09:37:52.977000Z,2023-05-11T09:48:14.129000Z,,2023-05-11T09:48:14.645125Z,622,5A34BA6B,428,28,Female,White,United States,United States,United States,English,No,Part-Time
645cb77fb8b0c9bacb1658ad,63bcbd287656aa0b8e71610d,AWAITING REVIEW,2023-05-11T09:38:12.989000Z,2023-05-11T09:43:29.845000Z,,2023-05-11T09:43:30.410821Z,317,5A34BA6B,23,46,Female,White,United States,United States,United States,English,No,Other
645cb7a6d5cb39811f7856c5,6277f24d24ba4608b3fa016c,AWAITING REVIEW,2023-05-11T09:38:50.615000Z,2023-05-11T09:43:11.554000Z,,2023-05-11T09:43:12.036563Z,261,5A34BA6B,2611,38,Female,Asian,United States,United States,United States,English,No,Full-Time
